DATAFLOW,LAST UPDATE,freq,isco08,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,LI,2020,0.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,LT,2012,474.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,LT,2013,502.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,LT,2014,536.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,LT,2015,535.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,LT,2016,543.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,LT,2017,572.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,LT,2018,605.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,LT,2019,614.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,LT,2020,761.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,LU,2012,130.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,LU,2013,61.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,LU,2014,72.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,LU,2015,73.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,LU,2016,85.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,LU,2017,69.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,LU,2018,72.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,LU,2019,76.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,LU,2020,68.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,LV,2012,592.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,LV,2013,1865.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,LV,2014,556,b
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,LV,2015,545.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,LV,2016,392.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,LV,2017,534.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,LV,2018,515.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,LV,2019,514.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,LV,2020,557.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,LV,2021,505.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,ME,2018,55.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,ME,2019,37.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,ME,2020,42.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,MT,2012,210.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,MT,2013,144.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,MT,2014,156.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,MT,2015,158.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,MT,2016,178.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,MT,2017,143.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,MT,2018,132.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,MT,2019,166.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,MT,2020,165.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,NL,2012,6040.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,NL,2013,6140.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,NL,2014,6630.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,NL,2015,7060.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,NL,2016,7370.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,NL,2017,9040.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,NL,2018,9920.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,NL,2019,10160.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,NL,2020,10460.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,NO,2012,3522.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,NO,2013,3653.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,NO,2014,3764.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,NO,2015,3811.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,NO,2016,3983.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,NO,2017,4211.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,NO,2018,4257.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,NO,2019,4269.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,NO,2020,4069.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,PL,2012,12395.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,PL,2013,13561.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,PL,2014,10929.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,PL,2015,12187.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,PL,2016,6812.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,PL,2017,8001.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,PL,2018,9070.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,PT,2012,3005.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,PT,2013,2666.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,PT,2014,2674.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,PT,2015,2716.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,PT,2016,2528.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,PT,2017,2522.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,PT,2018,2580.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,PT,2019,2732.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,PT,2020,2667.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,RO,2012,18842.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,RO,2013,20432.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,RO,2014,22064.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,RO,2015,22213,b
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,RO,2016,21269.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,RO,2017,19146.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,RO,2018,18664.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,RO,2019,17549.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,RO,2020,19248.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,RS,2012,3297.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,RS,2013,3681.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,RS,2014,3799.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,RS,2015,4083.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,RS,2016,4013.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,RS,2017,3933.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,RS,2018,4057.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,RS,2019,3886.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,RS,2020,3591.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,SI,2012,1614.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,SI,2013,1598.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,SI,2014,1611.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,SI,2015,1599.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,SI,2016,1864.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,SI,2017,1558.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,SI,2018,1620.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,SK,2012,2416.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,SK,2013,2321.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,SK,2014,1913.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,SK,2015,1853.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,SK,2016,1622.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,SK,2017,1684.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,SK,2018,1440.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,SK,2019,1185.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,SK,2020,998.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,TR,2012,14865.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,TR,2013,19842.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,TR,2014,22272.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,TR,2015,30205.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,TR,2016,57041.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,TR,2017,15134,b
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,TR,2018,15754.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,TR,2019,15414.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,TR,2020,15237.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,UK,2012,19036.00,e
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,UK,2013,20133.00,e
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,UK,2014,18771.00,e
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,UK,2015,17580.00,e
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,UK,2016,17793.00,e
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,UK,2017,19448.00,e
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,NR,UK,2018,20524.00,e
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,AL,2013,42.83,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,AT,2012,35.74,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,AT,2013,36.98,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,AT,2014,33.83,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,AT,2015,31.75,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,AT,2016,34.45,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,AT,2017,32.30,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,AT,2018,38.05,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,AT,2019,40.37,e
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,AT,2020,43.78,e
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,BE,2012,42.63,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,BE,2013,47.54,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,BE,2014,47.42,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,BE,2015,49.68,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,BE,2016,55.03,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,BE,2017,56.90,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,BE,2018,63.03,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,BE,2019,31.06,b
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,BE,2020,44.99,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,BE,2021,46.89,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,BG,2012,3.91,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,BG,2013,4.23,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,BG,2014,3.96,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,BG,2015,5.28,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,BG,2016,6.09,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,BG,2017,6.92,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,BG,2018,8.44,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,BG,2019,7.12,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,BG,2020,6.94,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,CH,2012,71.27,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,CH,2013,83.18,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,CH,2014,92.98,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,CH,2015,95.60,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,CH,2016,98.23,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,CH,2017,100.88,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,CH,2018,106.16,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,CH,2019,108.09,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,CH,2020,111.88,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,CY,2012,33.91,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,CY,2013,39.33,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,CY,2014,41.52,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,CY,2015,31.38,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,CY,2016,20.90,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,CY,2017,15.94,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,CY,2018,15.40,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,CY,2019,13.83,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,CZ,2012,17.22,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,CZ,2013,14.88,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,CZ,2014,15.16,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,CZ,2015,15.79,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,CZ,2016,15.84,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,CZ,2017,29.06,b
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,CZ,2018,27.64,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,CZ,2019,28.72,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,CZ,2020,29.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,DE,2012,43.34,b
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,DE,2013,45.51,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,DE,2014,43.16,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,DE,2015,44.00,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,DE,2016,46.41,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,DE,2017,44.69,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,DE,2018,43.11,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,DE,2019,43.92,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,DE,2020,43.11,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,DK,2012,36.27,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,DK,2013,41.91,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,DK,2014,44.80,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,DK,2015,43.51,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,DK,2016,43.98,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,DK,2017,44.37,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,DK,2018,44.65,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,DK,2019,44.08,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,EE,2012,34.40,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,EE,2013,35.43,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,EE,2014,34.29,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,EE,2015,32.61,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,EE,2016,32.38,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,EE,2017,35.45,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,EE,2018,29.50,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,EE,2019,28.86,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,EE,2020,27.60,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,EE,2021,27.29,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,EL,2012,58.30,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,EL,2013,57.96,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,EL,2014,33.84,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,EL,2015,21.20,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,EL,2016,67.88,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,EL,2017,81.56,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,EL,2018,66.91,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,EL,2019,78.63,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,ES,2012,17.52,b
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,ES,2013,18.84,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,ES,2014,25.17,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,ES,2015,23.18,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,ES,2016,22.76,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,ES,2017,21.71,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,ES,2018,21.23,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,ES,2019,21.75,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,ES,2020,22.35,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,FI,2012,64.63,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,FI,2013,66.32,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,FI,2014,67.80,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,FI,2015,70.15,
ESTAT:HLTH_RS_GRD(1.0),12/07/22 11:00:00,A,OC2221_3221,P_HTHAB,FI,2016,69.20,
